actor,award,tv,star,film,movie,dollar
phone,site,software,attack,main,user,soon
local,access,price,technology,reach,product,huge
investment,current,previous,foreign,march,president,rise
situation,british,force,blair,election,london,charles
film,release,50,story,received,child,woman
job,cut,investment,report,ensure,bbc news,union
test,charge,result,decided,13,press,trial
bank,development,record,according,16,sent,customer
party,tax,election,labour,conservative,increase,britain
street,led,law,appeal,chancellor,authority,special
close,president,office,organisation,claimed,accused,radio
match,chance,start,course,bit,didn,boost
award,title,pc,mobile,special,hour,child
device,personal,appeal,allow,product,technology,range
mobile,list,phone,100,pc,device,computer
global,business,research,economic,little,share,cost
bill,change,mp,political,law,claim,situation
card,tory,bill,party,howard,conservative,michael
job,growth,rate,president,january,fall,low
england,injury,ireland,nation,six,saturday,weekend
saturday,match,admitted,england,didn,ve,ahead
helped,huge,england,britain,life,decision,spent
economy,cut,spending,tax,warned,benefit,risk
fan,match,football,situation,stand,association,ensure
club,january,help,champion,season,am,title
britain,tory,policy,don,issue,liberal democrat,proposal
foreign,secretary,european,council,date,national,britain
family,blair,prime minister,prime,seven,tony blair,tony
music,york,act,list,single,radio,tv
law,appeal,trial,right,foreign,court,held
profit,quarter,fourth,compared,net,ago,sale
version,security,internet,released,user,due,rival
woman,foreign,saying,newspaper,reported,position,conservative
european,france,britain,europe,british,stand,test
award,performance,dollar,winner,february,held,weekend
book,award,choice,winner,2005,sale,tough
rose,rate,total,figure,record,quarter,december
match,start,victory,beat,difficult,david,return
blair,election,campaign,tv,leader,charles,reason
moment,victory,tv,television,programme,winner,popular
season,seven,injury,forward,coming,role,played
court,london,charge,money,weekend,range,accused
britain,tory,tax,cut,health,authority,spending
chancellor,bill,job,mp,house,court,legal
job,customer,agency,development,friday,product,statement
labour,party,call,rule,information,evidence,tory
final,ve,victory,saturday,title,match,played
award,key,charles,site,13,york,seven
award,key,music,single,received,eight,include
lead,mobile,product,computer,phone,technology,industry
available,appeal,version,user,experience,software,net
phone,mobile,user,launched,access,using,able
site,attack,net,campaign,view,user,reason
blair,brown,labour,election,prime minister,prime,party
consumer,device,technology,digital,2005,video,product
fund,agreed,bank,share,executive,deal,personal
law,software,legal,computer,proposal,european,fight
real,move,risk,summer,manager,talk,deal
season,team,matter,robert,course,admitted,bit
actor,film,found,included,body,right,american
deal,help,right,tax,sold,bank,pay
remains,hard,business,soon,experience,potential,fund
include,december,music,live,fight,story,special
agency,city,12,share,sale,didn,growing
award,released,release,computer,title,2003,included
club,united,board,proposal,bid,offer,situation
computer,team,project,released,common,following,decided
tv,medium,brought,seven,bid,sold,buy
street,free,don,fear,beat,hope,fourth
school,election,process,vote,future,running,political
labour,brown,blair,prime,election,gordon,fund
club,season,demand,offer,newspaper,break,risk
financial,information,charge,bos,denied,talk,court
analyst,political,money,economic,performance,2002,current
computer,child,project,create,video,form,research
award,act,body,york,started,october,received
fourth,champion,victory,injury,match,tough,break
scotland,executive,figure,appeal,soon,fight,agency
rule,brown,economic,current,chancellor,boost,change
site,award,annual,winner,idea,announced,website
star,actor,award,dollar,winning,film,director
howard,school,left,admitted,action,started,spending
beat,champion,fell,french,break,battle,challenge
key,charles,tv,paul,school,february,football
blair,talk,deal,issue,idea,demand,future
issue,howard,blair,woman,view,party,vote
music,digital,mobile,version,family,research,analyst
club,major,football,situation,take,drive,sign
spending,tax,tory,chancellor,brown,cut,labour
profit,dollar,beat,11,cut,growth,earlier
blair,howard,comment,attack,labour,michael,newspaper
office,award,tv,special,actor,matter,project
online,campaign,authority,court,website,release,foreign
union,club,money,tough,football,martin,admitted
campaign,labour,tax,howard,election,cut,prime minister
woman,charge,authority,evidence,forward,decision,reported
sale,music,single,digital,industry,100,information
house,price,quarter,figure,period,2003,sale
fan,club,report,bos,cup,match,action
price,customer,pc,internet,current,found,themselves
result,user,information,site,net,report,research
france,ireland,wale,england,weekend,scotland,pressure
2003,released,single,star,october,18,involved
security,user,software,body,ensure,pc,message
party,robert,election,europe,vote,political,british
sold,march,europe,device,launch,release,launched
united,bos,football,sent,particularly,association,didn
court,labour,appeal,site,right,challenge,act
law,legal,continue,appeal,organisation,force,test
ireland,cup,final,season,victory,coach,winning
film,robert,story,version,live,action,13
didn,winning,final,title,chance,bit,pressure
bill,blair,house,tory,control,trial,power
newspaper,career,running,feel,champion,series,wednesday
software,user,attempt,security,called,sent,release
25,music,award,british,don,act,radio
challenge,united,head,left,football,association,bos
woman,council,story,act,medium,told bbc,weekend
reported,buy,deal,dollar,annual,agreed,quarter
phone,bid,share,rival,global,lost,profit
october,18,hour,100,pay,2003,40
star,actor,award,dollar,winning,film,director
music,sale,digital,industry,sold,released,fan
right,site,free,global,action,issue,don
final,huge,ve,denied,lead,little,fourth
offer,executive,bid,london,stage,chief executive,talk
profit,price,result,cost,rise,rose,quarter
blair,tory,david,real,return,future,don
mp,labour,party,boost,woman,list,target
bid,offer,value,pressure,rival,south,statement
party,comment,meeting,leader,european,robert,belief
french,played,money,included,john,ve,david
sign,club,meeting,ve,real,offer,deal
test,evidence,charge,authority,body,leading,comment
device,launch,sold,release,hand,europe,share
union,executive,wednesday,meeting,proposal,bid,meet
test,sent,sport,coach,charge,decision,appeal
october,price,biggest,rose,fall,instead,eight
six,nation,victory,england,coach,title,france
name,product,court,cost,reach,term,europe
site,list,online,term,popular,election,press
run,stop,summer,didn,woman,sport,2001
england,sale,centre,left,nation,start,six
book,reported,economy,december,real,price,report
award,film,actor,winner,star,director,included
test,evidence,body,late,provide,association,date
injury,united,goal,return,city,come,sunday
title,support,extra,device,buy,online,industry
charge,paul,wednesday,match,david,robert,football
trade,dollar,october,cost,york,price,figure
brown,labour,role,chancellor,campaign,wrong,report
bid,talk,offer,cash,london,move,board
trying,special,fan,started,didn,released,single
system,version,network,software,legal,site,movie
weekend,movie,position,held,strong,office,13
past,based,tory,re,london,extra,evidence
trade,belief,access,free,product,economic,remains
charles,late,award,house,career,city,eight
labour,tory,party,conservative,campaign,spokesman,sent
price,meet,september,sold,family,16,take
party,election,political,public,report,spent,amount
scotland,comment,law,focus,executive,100,real
cut,forced,share,run,cost,move,short
injury,six,cup,bank,wrong,newspaper,break
fan,club,bid,saturday,newspaper,wale,city
football,career,woman,final,life,focus,stand
belief,help,information,using,computer,version,instead
line,phone,summer,six,according,customer,reach
champion,ahead,fourth,winner,victory,15,minute
mp,common,device,martin,phone,using,mobile
benefit,taking,hour,attack,stage,sold,act
security,attack,network,organisation,left,system,report
real,minute,fan,match,football,final,decided
record,music,life,belief,major,third,fourth
share,potential,free,user,tuesday,demand,fell
cash,manager,career,family,music,according,health
offer,effort,help,meeting,spokesman,focus,process
south,bank,talk,offer,share,authority,release
coach,scotland,football,pressure,victory,nation,team
internet,computer,agency,message,security,public,similar
euro,dollar,pressure,meeting,europe,european,help
try,six,ve,nation,england,ireland,am
blair,statement,war,call,action,march,2003
figure,benefit,rose,total,ve,looking,january
star,film,movie,french,newspaper,howard,reported
meet,weekend,office,13,role,film,robert
house,star,investment,monday,ve,lot,press
issue,party,election,tory,concern,labour,proposal
film,michael,life,february,career,personal,include
brown,chancellor,council,tax,economic,extra,cash
50,single,2003,eight,released,success,american
cup,2005,victory,season,event,tough,french
award,book,winner,child,club,six,included
soon,return,chance,risk,summer,champion,season
election,chancellor,brown,tax,labour,16,vote
special,focus,city,thursday,blair,figure,record
cut,union,pay,deal,cost,september,attack
scotland,board,prime minister,prime,labour,future,decision
call,phone,free,internet,user,net,head
record,meet,run,bit,mark,european,view
computer,software,user,pc,information,consumer,personal
bid,real,summer,launch,currently,situation,admitted
report,system,proposal,standard,leading,fall,tax
sport,allow,body,mobile,phone,internet,bill
control,computer,team,york,research,device,step
single,release,18,sale,sunday,course,meet
date,monday,spokesman,short,forced,tuesday,played
party,election,european,robert,stand,accused,political
film,picture,award,february,industry,robert,brought
council,situation,sent,vote,spokesman,wrong,special
sale,england,ireland,france,match,start,weekend
football,scotland,job,experience,choice,association,brown
common,statement,chancellor,brought,martin,newspaper,matter
sale,rose,sold,increase,2005,record,2003
technology,data,phone,consumer,using,short,mobile
final,lot,admitted,didn,step,50,champion
labour,scotland,election,mp,move,south,campaign
line,council,campaign,executive,cost,mark,found
director,production,fell,french,included,york,2002
fourth,ireland,winner,leading,victory,late,competition
labour,tory,howard,street,fear,political,information
legal,tory,labour,leader,party,future,reason
share,2003,spent,included,special,production,bos
street,pc,test,cost,picture,using,found
stop,online,team,final,eight,november,event
deal,sale,business,six,profit,football,remains
project,computer,health,help,research,body,board
woman,match,third,reach,event,lost,life
france,wale,injury,coach,nation,chance,change
power,price,technology,launch,sold,sport,consumer
evidence,united,british,sent,liberal democrat,liberal,democrat
sunday,business,bill,city,line,london,16
mobile,tv,music,standard,phone,europe,report
try,brown,victory,led,minute,blair,mark
technology,film,standard,picture,battle,data,using
brown,fund,nation,called,chancellor,proposal,forward
programme,wrong,cash,york,individual,message,view
medium,manager,act,coach,head,public,bring
economy,economic,growth,period,major,2005,gordon
champion,forward,form,mark,looking,2003,summer
record,single,campaign,sunday,reach,release,winner
act,message,sent,stop,themselves,law,action
technology,industry,idea,business,create,using,help
am,team,london,event,decided,brought,trial
brown,target,development,nation,2005,issue,chancellor
match,forced,reach,hour,victory,beat,15
consumer,january,spending,french,rose,economic,increase
running,london,run,bid,child,feel,found
total,consumer,reported,internet,attempt,biggest,claim
season,card,risk,injury,left,played,january
britain,ve,hope,don,association,pressure,champion
actor,award,film,dollar,director,charles,half
20,star,london,story,york,production,fear
profit,project,claim,legal,fell,break,period
mobile,phone,call,south,line,research,access
offer,title,level,tough,course,battle,simply
executive,sale,september,reported,thursday,late,chief executive
system,agency,information,computer,technology,spokesman,project
recently,increase,deal,13,authority,helped,potential
line,16,agreed,share,2005,sale,focus
goal,didn,performance,europe,european,competition,forward
england,coach,ireland,lost,stop,potential,wale
charles,money,wale,mp,official,public,spent
comment,bos,united,action,belief,manager,getting
device,look,action,mobile,title,control,little
injury,six,ve,hard,david,weekend,soon
net,user,internet,nation,mean,report,card
bit,forward,half,match,little,tough,16
club,talk,40,goal,summer,fan,recently
tax,meeting,recent,european,body,amount,annual
trial,development,major,executive,life,process,risk
mobile,list,phone,pc,100,device,position
bit,victory,low,event,getting,level,team
growing,south,demand,16,production,meet,sale
site,cash,website,net,attempt,list,official
site,force,access,information,net,website,version
tory,foreign,trying,secretary,europe,change,vote
city,club,left,life,press,fan,south
investment,meet,increase,president,european,french,board
child,saturday,opportunity,television,stand,project,2001
film,profit,picture,book,winner,version,december
head,video,hold,control,18,make,live
system,tory,secretary,britain,choice,ensure,howard
london,york,woman,minute,title,12,record
woman,champion,remains,fourth,career,victory,title
award,released,release,computer,title,2003,included
press,reported,local,close,main,price,report
record,system,book,pressure,control,50,minute
series,council,programme,date,tv,britain,fourth
television,benefit,special,attack,network,11,tv
election,brown,tax,chancellor,16,date,common
fear,liberal,hope,party,liberal democrat,trial,democrat
director,pay,york,agreed,john,robert,gordon
film,office,weekend,release,dollar,lead,taking
england,france,return,wale,test,difficult,coach
tv,war,film,attack,woman,network,extra
film,french,director,france,british,council,board
bid,meeting,sunday,executive,annual,reported,competition
competition,london,failed,injury,event,run,trial
coach,appeal,action,decision,court,right,forced
security,software,pc,version,access,user,system
cost,cash,benefit,warned,share,run,tough
summer,season,bring,goal,bos,target,re
film,award,court,found,london,health,appeal
technology,idea,centre,research,euro,project,medium
school,child,secretary,support,issue,denied,head
system,tory,economic,failed,blair,labour,process
real,club,16,euro,winner,stage,united
team,scotland,saturday,paul,coach,manager,centre
election,brown,rate,rule,rise,labour,gordon
tax,court,sale,winner,main,law,analyst
share,giant,tuesday,customer,break,battle,bid
book,main,financial,industry,health,risk,amount
claim,sale,forced,production,tax,pay,fight
legal,released,re,performance,sale,charles,battle
sale,profit,annual,statement,analyst,figure,tough
secretary,blair,prime minister,prime,mp,comment,standard
house,labour,leader,mp,european,issue,process
security,found,network,net,london,york,data
video,fan,november,release,following,brought,launch
saturday,card,brought,moment,involved,family,doing
wale,control,council,brought,themselves,free,announced
tv,star,programme,radio,david,british,television
newspaper,job,profit,saying,cost,remain,reported
tax,labour,howard,tory,blair,cut,party
club,european,help,football,bit,cup,weekend
england,champion,european,international,third,take,40
card,cash,spending,school,pay,compared,customer
name,job,internet,mobile,currently,website,site
profit,process,paul,rose,software,reported,list
rule,consumer,mobile,phone,cut,customer,using
injury,decided,bring,forced,body,didn,fear
charge,2002,2001,meeting,book,york,launch
rule,foreign,meet,financial,line,extra,act
sport,school,hour,blair,fund,conservative,club
match,rival,40,hour,winner,minute,lead
england,club,team,international,six,sale,cup
information,act,rule,law,record,public,force
child,rate,cost,authority,proposal,organisation,live
right,scotland,25,stage,eight,released,15
school,tv,life,public,included,career,late
security,involved,robert,wale,attack,mp,vote
talk,sale,french,decided,stop,rival,comment
policy,research,personal,free,executive,cost,report
labour,school,benefit,brown,failed,policy,term
club,friday,euro,football,monday,pay,share
software,music,help,device,picture,create,york
research,view,policy,council,school,concern,include
mp,trial,proposal,potential,belief,bbc news,act
howard,tory,leader,personal,michael,film,mean
britain,liberal democrat,liberal,democrat,right,war,mean
election,system,report,individual,mp,called,vote
film,award,movie,choice,campaign,tv,michael
office,robert,weekend,project,film,release,york
research,compared,press,create,association,annual,25
attack,report,authority,key,nation,using,taking
situation,winning,opportunity,third,course,battle,seven
record,act,bill,david,tax,child,woman
city,extra,range,13,martin,goal,brown
phone,mobile,sold,technology,report,fear,profit
friday,brought,25,come,centre,february,little
champion,injury,decided,leading,2002,woman,2001
am,european,euro,experience,trial,18,bid
single,seven,release,meanwhile,18,winner,live
available,appeal,version,user,experience,software,net
meet,office,film,weekend,taking,third,robert
tv,analyst,research,online,user,net,past
am,french,break,forced,meanwhile,winner,beat
movie,industry,user,action,film,launched,legal
difficult,100,match,cup,injury,friday,form
rule,statement,claim,decision,process,body,agency
remains,trial,star,actor,bit,live,friday
award,film,six,actor,forced,paul,step
rate,minute,bank,spending,consumer,decision,paul
award,film,actor,british,ve,woman,director
winner,sunday,actor,final,result,television,spent
school,blair,child,election,doing,labour,conservative
tax,spending,south,cut,economic,focus,30
wale,england,rose,effort,minute,try,line
system,version,network,software,legal,site,movie
technology,video,device,digital,consumer,product,medium
council,proposal,opportunity,third,director,public,short
production,analyst,tax,authority,access,thursday,buy
bid,offer,received,previous,ireland,chief executive,club
summer,view,investment,sold,season,bank,financial
school,video,make,television,story,received,september
hope,football,goal,bid,cup,champion,fourth
council,vote,election,authority,local,friday,form
list,music,rose,sunday,record,included,paul
champion,beat,victory,injury,french,american,match
appeal,test,sport,evidence,agency,accused,received
economy,cost,euro,rate,strong,growth,2005
labour,sent,tory,campaign,claim,agency,political
radio,mobile,television,similar,phone,information,music
bill,software,european,law,wrong,benefit,special
share,euro,wednesday,statement,executive,vote,agency
economic,euro,economy,european,europe,recent,decision
award,woman,vote,organisation,winner,global,coach
blair,brown,prime minister,prime,book,claim,don
film,movie,deal,little,director,brought,sign
career,season,european,weekend,ireland,coach,trying
injury,special,club,six,sign,buy,close
election,court,vote,local,left,labour,office
battle,court,music,appeal,standard,comment,available
feel,soon,bit,experience,simply,pc,force
bit,little,tough,injury,difficult,getting,try
single,success,fell,return,british,13,40
customer,analyst,11,site,newspaper,senior,remain
bill,newspaper,secretary,medium,press,meanwhile,claimed
challenge,playing,team,career,union,re,ve
health,board,wale,local,target,chief executive,12
industry,computer,started,career,movie,title,create
single,fan,weekend,focus,special,18,saturday
season,european,focus,ensure,meanwhile,meet,thursday
pay,woman,six,cost,liberal democrat,proposal,liberal
fell,price,figure,november,association,2005,picture
award,film,actor,director,13,martin,paul
tax,howard,cut,tory,spending,conservative,election
sent,received,series,tv,authority,picture,admitted
right,family,british,european,appeal,rule,official
champion,record,season,personal,european,bid,minute
future,talk,official,europe,britain,british,director
rule,euro,rival,competition,brought,authority,bring
euro,mobile,profit,sale,strong,fourth,bring
foreign,secretary,britain,earlier,forced,right,act
fund,instead,united,rule,pay,change,situation
music,industry,court,site,pay,website,action
break,hold,winner,american,match,net,court
price,deal,agreed,head,bring,attempt,similar
book,brown,howard,star,robert,13,actor
city,investment,offer,share,analyst,tough,cash
beat,champion,40,woman,injury,previous,forward
club,bid,french,city,ve,fund,come
child,british,competition,future,16,provide,experience
consumer,technology,allow,concern,half,reach,benefit
tax,brown,chancellor,rate,britain,public,course
digital,technology,medium,story,mobile,video,centre
card,howard,tory,decision,denied,labour,spokesman
brown,labour,prime minister,prime,blair,chancellor,book
england,final,seven,friday,fell,brought,reach
test,trial,charge,16,decided,association,date
goal,champion,stage,result,mean,extra,drive
court,bank,account,december,stop,tax,agreed
product,information,individual,future,internet,online,name
act,success,money,tough,music,move,release
law,bank,rate,president,party,change,proposal
test,appeal,charge,sport,comment,situation,brought
force,france,meanwhile,test,deal,martin,proposal
deal,agreed,major,provide,experience,body,live
price,share,bid,weekend,range,launch,sold
project,life,view,software,computer,technology,digital
figure,sale,december,bank,england,reported,november
trial,executive,york,accused,found,lost,attempt
economy,september,march,business,bit,fall,quarter
sale,profit,growth,dollar,rise,programme,europe
match,final,break,third,tough,16,fourth
trial,date,accused,champion,january,take,agency
coach,martin,close,talk,newspaper,cup,south
bid,club,sunday,investment,united,share,football
demand,price,range,agency,40,rose,reported
award,key,leading,performance,13,100,american
international,bid,make,comment,product,include,seen
south,demand,sale,analyst,continue,growth,13
support,growth,financial,economic,economy,current,european
scotland,series,international,season,return,england,don
real,11,minute,left,found,result,device
test,remains,authority,agency,sport,international,situation
control,computer,team,york,research,device,step
mobile,phone,charge,statement,sent,spokesman,european
move,club,manager,talk,martin,city,come
trial,date,evidence,champion,star,appeal,focus
test,decision,appeal,30,authority,newspaper,trial
euro,share,main,help,spent,range,stop
woman,film,release,based,office,taking,star
computer,television,re,video,technology,pc,tv
phone,mobile,consumer,technology,digital,help,stop
mobile,music,pc,phone,device,digital,drive
power,force,street,situation,25,wale,minute
foreign,create,production,investment,president,national,life
profit,increase,sale,compared,reported,low,consumer
mobile,device,office,access,growing,provide,summer
economic,tax,growth,sale,simply,senior,instead
released,title,release,pc,date,war,march
court,official,fourth,spent,attempt,amount,seven
wale,ve,nation,six,season,career,getting
law,legal,force,weekend,authority,soon,break
foreign,change,money,local,secretary,announced,cut
tory,cut,britain,spending,tax,public,health
england,six,ireland,pressure,live,injury,radio
england,france,half,failed,line,admitted,goal
tory,power,earlier,fight,view,law,change
school,british,value,common,100,concern,little
network,user,software,movie,charge,music,13
bank,manager,2003,euro,account,hand,centre
season,champion,manager,talk,chance,lot,money
sent,injury,ve,look,robert,course,bit
match,fourth,goal,cup,united,club,third
february,return,october,injury,star,decided,risk
hope,share,2005,health,authority,sent,evidence
goal,half,chance,french,admitted,didn,stage
investment,foreign,agency,bid,free,national,saying
rate,economy,growth,investment,previous,official,price
prime minister,prime,office,found,accused,money,tough
demand,price,fell,short,focus,range,drive
break,take,winner,career,victory,11,title
close,power,hour,law,club,secretary,change
match,victory,tuesday,tough,card,decided,40
law,software,computer,europe,spent,bring,agency
mobile,phone,online,figure,technology,able,message
special,competition,injury,season,centre,hope,situation
phone,range,mobile,series,user,security,technology
business,euro,reported,financial,change,sale,evidence
film,office,release,robert,fell,take,forced
rose,october,november,rise,union,trade,growth
cup,champion,club,winning,wednesday,huge,level
profit,low,name,fourth,drive,helped,meanwhile
film,mean,star,war,extra,picture,version
sold,march,europe,device,launch,release,launched
trial,secretary,law,deal,issue,liberal democrat,liberal
award,actor,16,movie,monday,main,february
profit,quarter,sale,internet,fourth,customer,rose
radio,york,giant,network,medium,return,particularly
rate,price,spending,data,consumer,pressure,increase
run,running,2003,process,step,growing,involved
tory,blair,cut,spending,tax,labour,party
award,summer,winner,film,director,actor,seven
job,cut,public,benefit,economy,union,office
sold,fan,100,london,sale,experience,included
american,television,award,music,series,tv,16
phone,mobile,book,lost,card,free,offer
british,report,child,annual,product,personal,euro
campaign,phone,information,technology,mobile,data,huge
site,user,website,look,pc,stop,software
euro,profit,fell,2003,sale,range,dollar
deal,attempt,report,benefit,sale,prime minister,prime
champion,run,decision,don,reason,step,career
film,award,career,february,role,actor,martin
decided,demand,europe,decision,take,customer,growing
blair,party,tax,vote,tony blair,prime minister,prime
film,award,return,winner,included,director,french
project,attack,effort,major,spent,press,agency
card,message,software,line,sent,body,simply
woman,injury,tuesday,sunday,remains,fourth,cup
information,net,internet,user,giant,job,money
labour,conservative,liberal democrat,liberal,democrat,tory,election
goal,champion,match,played,decided,admitted,break
howard,party,election,conservative,tory,statement,issue
share,third,profit,board,dollar,paul,started
blair,prime minister,prime,force,president,europe,right
party,election,leader,european,robert,policy,labour
job,biggest,share,analyst,deal,cost,sale
share,major,fell,profit,drive,sent,accused
sale,europe,euro,strong,profit,rose,chairman
site,system,user,name,website,look,internet
tory,party,conservative,don,wrong,spent,remains
job,growth,rate,president,january,fall,low
report,school,england,child,woman,situation,choice
quarter,american,price,result,industry,analyst,cost
award,tv,website,euro,take,battle,sport
brown,blair,labour,mp,party,election,chancellor
goal,late,30,chance,fourth,helped,claimed
deal,blair,talk,howard,tory,demand,leader
tax,brown,economy,election,spending,tory,labour
minute,goal,lead,fell,16,opportunity,half
london,radio,michael,special,live,actor,individual
site,version,user,test,rival,question,competition
internet,american,found,online,user,growth,site
production,rate,increase,rose,economy,growth,figure
political,campaign,video,online,form,medium,ago
didn,united,manager,am,team,result,situation
television,technology,deal,development,product,consumer,tv
union,job,six,access,south,united,trade
trial,manager,charge,line,robert,health,individual
test,cup,appeal,french,september,belief,failed
product,action,software,legal,site,version,system
book,online,public,york,available,bring,project
mobile,music,phone,sale,drive,according,released
event,2005,start,moment,union,opportunity,winning
office,film,weekend,release,head,american,robert
event,2005,start,moment,union,opportunity,winning
howard,system,tory,claim,risk,policy,agency
january,association,seen,compared,council,rose,18
party,leader,london,robert,stand,view,spokesman
school,election,process,vote,future,running,political
award,music,school,soon,september,sold,video
mobile,phone,title,bit,playing,technology,short
city,giant,share,deal,euro,buy,agreed
message,attack,security,organisation,try,business,remain
ireland,try,break,lead,victory,quarter,minute
british,television,rose,series,tv,little,music
actor,tv,film,career,stage,product,award
sport,team,britain,process,performance,david,british
rise,rate,growth,economic,move,september,quarter
official,single,20,board,date,march,playing
phone,attack,message,30,net,rate,security
technology,data,radio,device,network,help,short
weekend,bit,simply,moment,injury,effort,south
break,act,record,focus,course,school,2002
reported,report,project,share,fell,authority,agency
security,president,found,spokesman,newspaper,street,monday
industry,british,foreign,risk,simply,association,ensure
attack,foreign,british,authority,opportunity,prime minister,prime
user,version,security,music,launched,potential,software
device,look,action,mobile,title,control,little
price,house,bank,rise,fell,fall,december
labour,2001,am,secretary,party,liberal,popular
dollar,trade,november,economic,euro,fall,consumer
child,industry,video,playing,meeting,secretary,call
tax,party,fund,spending,rise,tough,gordon
record,mark,released,court,return,release,stop
sale,brown,25,injury,friday,centre,february
information,change,mean,data,research,security,term
euro,recently,share,sale,site,remains,question
list,weekend,choice,project,remain,themselves,popular
award,war,winner,film,actor,american,held
phone,mobile,left,lost,london,according,pc
site,user,website,look,issue,internet,information
wale,weekend,ve,star,benefit,ireland,released
blair,cut,change,sign,united,prime minister,prime
deal,club,summer,manager,reason,message,remain
united,opportunity,minute,result,weekend,football,fourth
woman,mp,common,secretary,ve,public,liberal democrat
profit,court,dollar,movie,am,film,decision
sold,fan,date,city,friday,record,sale
100,bos,award,chief executive,price,executive,helped
blair,election,prime minister,prime,public,campaign,labour
prime minister,prime,blair,labour,don,standard,mp
city,ve,bos,season,club,january,soon
house,december,price,figure,fall,recent,fell
dollar,economy,euro,growth,account,current,europe
software,device,customer,help,cash,boost,spending
bank,york,attempt,list,foreign,economic,official
video,technology,pc,development,consumer,title,level
software,device,customer,help,cash,boost,spending
england,centre,ireland,injury,coach,monday,france
rival,buy,50,giant,deal,short,range
vote,election,individual,mp,form,ensure,date
france,scotland,wale,ireland,match,team,england
bank,fund,trade,president,take,process,included
bank,profit,investment,rose,rise,growth,result
wale,england,ireland,scotland,coach,title,france
medium,information,story,account,idea,role,picture
chairman,mark,offer,future,decided,claimed,october
phone,mobile,sold,technology,report,fear,profit
fan,radio,music,decision,40,date,2002
didn,wale,ve,coach,re,try,france
award,summer,annual,winner,late,feel,winning
single,fund,hope,star,money,record,help
standard,offer,life,buy,vote,board,value
project,information,computer,local,network,system,organisation
comment,football,coach,job,england,national,action
international,coach,playing,scotland,ireland,cup,available
labour,brown,election,chancellor,prime minister,prime,blair
tv,line,programme,europe,picture,european,television
report,annual,50,called,director,picture,soon
right,legal,blair,court,law,accused,political
england,career,cup,international,wrong,eight,injury
re,coach,don,tough,newspaper,amount,ireland
blair,deal,figure,spent,britain,money,take
customer,music,record,individual,force,standard,child
network,music,technology,industry,legal,try,money
music,offer,digital,customer,value,user,technology
bank,account,data,card,personal,system,customer
economic,wednesday,cost,record,similar,financial,nation
cup,single,chance,british,britain,tough,take
film,short,moment,award,ve,british,wrong
tv,law,current,tough,16,decided,proposal
law,council,european,software,fear,version,legal
phone,friday,offer,deal,bid,legal,network
statement,war,action,legal,march,blair,official
technology,hold,data,video,current,able,future
fan,united,saturday,paul,received,popular,cup
goal,minute,break,lead,six,pressure,received
mobile,tv,digital,user,radio,12,video
phone,mobile,consumer,technology,digital,help,stop
conservative,mp,blair,labour,europe,tony blair,tony
project,prime minister,prime,support,agency,investment,city
cup,britain,lost,future,british,focus,career
director,film,actor,star,dollar,live,movie
british,act,union,form,re,music,seen
united,course,personal,little,lost,football,french
woman,industry,film,compared,found,council,production
video,tv,programme,launched,product,information,include
sport,technology,growing,wale,data,try,using
business,executive,bank,charge,share,authority,bring
bank,account,customer,lost,card,authority,charles
dollar,low,data,trade,economy,euro,fall
television,body,agency,test,statement,programme,action
martin,manager,club,hope,football,sign,summer
mobile,network,technology,data,system,available,rate
cup,legal,wednesday,appeal,meeting,court,press
bank,foreign,economy,investment,security,hope,business
internet,law,message,term,using,sale,card
consumer,sale,economic,economy,december,growth,board
trade,value,economic,economy,figure,2003,compared
real,goal,victory,am,six,robert,break
profit,share,financial,2005,strong,job,biggest
election,campaign,labour,return,street,party,howard
dollar,euro,south,foreign,bank,lost,wednesday
profit,share,2005,street,analyst,fell,quarter
film,digital,network,cost,picture,council,access
forced,proposal,trade,concern,law,industry,european
programme,tv,local,project,pc,net,sport
david,blair,policy,key,labour,figure,seen
software,london,sale,cash,annual,warned,ago
music,re,party,admitted,paul,act,doing
blair,party,tax,vote,tony blair,prime minister,prime
computer,software,user,pc,information,consumer,personal
film,child,series,event,12,office,fell
manager,team,look,international,cup,difficult,opportunity
little,party,british,charles,stand,themselves,howard
film,london,star,director,appeal,included,involved
centre,sale,saturday,strong,report,association,street
name,proposal,organisation,net,total,online,internet
spending,rise,cut,money,cost,cash,agency
system,40,amount,received,attack,financial,increase
tv,money,re,benefit,special,fund,performance
attack,site,net,data,target,network,information
wale,summer,admitted,forced,didn,reported,career
price,team,authority,city,sport,charge,official
sale,rose,january,spending,consumer,rise,figure
britain,policy,robert,extra,provide,benefit,right
fan,music,date,february,announced,customer,forced
stop,ensure,don,choice,brown,blair,result
goal,cup,record,robert,16,euro,bit
